Unnamed: 0,Period,Province,Quantity,Year,Month,Season,BigCity,Region,DolarS,Kid,Ratio,Interest,CPI(Year),CPI(Month),SalePrice
894,201712,İSTANBUL,10040,2017,12,winter,1,MA,3.7787,1160092,772,23,1192,69,3.655
895,201712,İZMİR,8222,2017,12,winter,1,AE,3.7787,275664,644,13,1192,69,3.655
896,201712,ŞANLIURFA,629,2017,12,winter,1,SE,3.7787,297423,1498,14,1192,69,3.655
897,201712,ŞIRNAK,333,2017,12,winter,0,SE,3.7787,65703,1306,0,1192,69,3.655
898,201801,ADANA,3225,2018,1,winter,1,ME,3.7783,187842,846,7,1035,102,3.92
899,201801,ADIYAMAN,388,2018,1,winter,0,SE,3.7783,62989,1009,0,1035,102,3.92
900,201801,AFYON,922,2018,1,winter,0,AE,3.7783,52944,73,14,1035,102,3.92
901,201801,AKSARAY,1274,2018,1,winter,0,CE,3.7783,34016,825,0,1035,102,3.92
902,201801,AMASYA,649,2018,1,winter,0,BS,3.7783,19486,577,27,1035,102,3.92
903,201801,ANKARA,9491,2018,1,winter,1,CE,3.7783,387675,704,9,1035,102,3.92
904,201801,ANTALYA,6998,2018,1,winter,1,ME,3.7783,176008,725,6,1035,102,3.92
905,201801,ARDAHAN,1,2018,1,winter,0,EA,3.7783,6797,687,0,1035,102,3.92
906,201801,ARTVİN,26,2018,1,winter,0,BS,3.7783,9487,545,0,1035,102,3.92
907,201801,AYDIN,3024,2018,1,winter,1,AE,3.7783,69745,635,15,1035,102,3.92
908,201801,AĞRI,1443,2018,1,winter,0,EA,3.7783,67474,125,0,1035,102,3.92
909,201801,BALIKESİR,4734,2018,1,winter,1,MA,3.7783,66508,542,14,1035,102,3.92
910,201801,BARTIN,502,2018,1,winter,0,BS,3.7783,10563,531,0,1035,102,3.92
911,201801,BATMAN,50,2018,1,winter,0,SE,3.7783,70591,1178,0,1035,102,3.92
912,201801,BAYBURT,100,2018,1,winter,0,BS,3.7783,5730,696,0,1035,102,3.92
913,201801,BOLU,1678,2018,1,winter,0,BS,3.7783,17899,574,24,1035,102,3.92
914,201801,BURDUR,510,2018,1,winter,0,ME,3.7783,14790,548,0,1035,102,3.92
915,201801,BURSA,6892,2018,1,winter,1,MA,3.7783,220812,737,8,1035,102,3.92
916,201801,BİLECİK,957,2018,1,winter,0,MA,3.7783,13931,623,100,1035,102,3.92
917,201801,DENİZLİ,2740,2018,1,winter,1,AE,3.7783,68276,664,0,1035,102,3.92
918,201801,DÜZCE,699,2018,1,winter,0,BS,3.7783,27048,697,0,1035,102,3.92
919,201801,DİYARBAKIR,781,2018,1,winter,1,SE,3.7783,208742,1205,9,1035,102,3.92
920,201801,EDİRNE,1022,2018,1,winter,0,MA,3.7783,20395,496,16,1035,102,3.92
921,201801,ELAZIĞ,2638,2018,1,winter,0,EA,3.7783,44047,739,15,1035,102,3.92
922,201801,ERZURUM,2212,2018,1,winter,1,EA,3.7783,67846,884,0,1035,102,3.92
923,201801,ERZİNCAN,18,2018,1,winter,0,EA,3.7783,15232,645,0,1035,102,3.92
924,201801,ESKİŞEHİR,4340,2018,1,winter,1,CE,3.7783,52347,601,7,1035,102,3.92
925,201801,GAZİANTEP,2789,2018,1,winter,1,SE,3.7783,231642,1142,8,1035,102,3.92
926,201801,GÜMÜŞHANE,10,2018,1,winter,0,BS,3.7783,9856,606,0,1035,102,3.92
927,201801,GİRESUN,308,2018,1,winter,0,BS,3.7783,23362,515,21,1035,102,3.92
928,201801,HAKKARİ,11,2018,1,winter,0,EA,3.7783,26923,94,0,1035,102,3.92
929,201801,HATAY,2087,2018,1,winter,1,ME,3.7783,152987,95,6,1035,102,3.92
930,201801,ISPARTA,335,2018,1,winter,0,ME,3.7783,26119,592,0,1035,102,3.92
931,201801,IĞDIR,474,2018,1,winter,0,EA,3.7783,20491,1038,0,1035,102,3.92
932,201801,KAHRAMANMARAŞ,347,2018,1,winter,1,ME,3.7783,106437,93,0,1035,102,3.92
933,201801,KARABÜK,1347,2018,1,winter,0,BS,3.7783,12862,519,0,1035,102,3.92
934,201801,KARAMAN,284,2018,1,winter,0,CE,3.7783,18593,738,32,1035,102,3.92
935,201801,KARS,22,2018,1,winter,0,EA,3.7783,26247,909,0,1035,102,3.92
936,201801,KASTAMONU,353,2018,1,winter,0,BS,3.7783,19539,51,0,1035,102,3.92
937,201801,KAYSERİ,1364,2018,1,winter,1,CE,3.7783,110304,794,10,1035,102,3.92
938,201801,KIRIKKALE,1476,2018,1,winter,0,CE,3.7783,17350,605,0,1035,102,3.92
939,201801,KIRKLARELİ,311,2018,1,winter,0,MA,3.7783,18799,521,0,1035,102,3.92
940,201801,KIRŞEHİR,122,2018,1,winter,0,CE,3.7783,15699,649,0,1035,102,3.92
941,201801,KOCAELİ,3732,2018,1,winter,1,MA,3.7783,157231,825,25,1035,102,3.92
942,201801,KONYA,3814,2018,1,winter,1,CE,3.7783,177329,804,3,1035,102,3.92
943,201801,KÜTAHYA,2610,2018,1,winter,0,AE,3.7783,33253,575,16,1035,102,3.92
944,201801,KİLİS,1309,2018,1,winter,0,SE,3.7783,14578,1023,0,1035,102,3.92
945,201801,MALATYA,743,2018,1,winter,1,EA,3.7783,59237,743,0,1035,102,3.92
946,201801,MANİSA,7134,2018,1,winter,1,AE,3.7783,96579,676,25,1035,102,3.92
947,201801,MUĞLA,1348,2018,1,winter,1,AE,3.7783,57158,591,15,1035,102,3.92
948,201801,MUŞ,10,2018,1,winter,0,EA,3.7783,49217,1206,0,1035,102,3.92
949,201801,NEVŞEHİR,397,2018,1,winter,0,CE,3.7783,20580,69,0,1035,102,3.92
950,201801,NİĞDE,268,2018,1,winter,0,CE,3.7783,28019,768,0,1035,102,3.92
951,201801,ORDU,2534,2018,1,winter,1,BS,3.7783,46488,602,15,1035,102,3.92
952,201801,OSMANİYE,969,2018,1,winter,0,ME,3.7783,45733,856,0,1035,102,3.92
953,201801,RİZE,61,2018,1,winter,0,BS,3.7783,20938,601,0,1035,102,3.92
954,201801,SAKARYA,2044,2018,1,winter,1,MA,3.7783,74777,74,0,1035,102,3.92
955,201801,SAMSUN,3365,2018,1,winter,1,BS,3.7783,87324,654,5,1035,102,3.92
956,201801,SİNOP,157,2018,1,winter,0,BS,3.7783,11776,536,0,1035,102,3.92
957,201801,SİVAS,1223,2018,1,winter,0,CE,3.7783,43566,674,14,1035,102,3.92
958,201801,SİİRT,8,2018,1,winter,0,SE,3.7783,39326,1186,0,1035,102,3.92
959,201801,TEKİRDAĞ,1521,2018,1,winter,1,MA,3.7783,77046,748,8,1035,102,3.92
960,201801,TOKAT,362,2018,1,winter,0,BS,3.7783,37296,609,17,1035,102,3.92
961,201801,TRABZON,1369,2018,1,winter,1,BS,3.7783,52346,648,10,1035,102,3.92
962,201801,UŞAK,383,2018,1,winter,0,AE,3.7783,22716,618,0,1035,102,3.92
963,201801,VAN,1032,2018,1,winter,1,EA,3.7783,134460,1196,0,1035,102,3.92
964,201801,YALOVA,83,2018,1,winter,0,MA,3.7783,17552,669,0,1035,102,3.92
965,201801,YOZGAT,456,2018,1,winter,0,CE,3.7783,28054,66,0,1035,102,3.92
966,201801,ZONGULDAK,3154,2018,1,winter,0,BS,3.7783,32094,535,12,1035,102,3.92
967,201801,ÇANKIRI,121,2018,1,winter,0,CE,3.7783,12956,599,0,1035,102,3.92
968,201801,ÇORUM,701,2018,1,winter,0,BS,3.7783,33666,628,0,1035,102,3.92
969,201801,İSTANBUL,11354,2018,1,winter,1,MA,3.7783,1152651,765,21,1035,102,3.92
970,201801,İZMİR,7275,2018,1,winter,1,AE,3.7783,273722,634,11,1035,102,3.92
971,201801,ŞANLIURFA,1242,2018,1,winter,1,SE,3.7783,302441,1486,0,1035,102,3.92
972,201801,ŞIRNAK,427,2018,1,winter,0,SE,3.7783,66851,1275,0,1035,102,3.92
973,201802,ADANA,3926,2018,2,winter,1,ME,3.7871,187842,846,8,1026,73,3.464
974,201802,ADIYAMAN,420,2018,2,winter,0,SE,3.7871,62989,1009,0,1026,73,3.464
975,201802,AFYON,725,2018,2,winter,0,AE,3.7871,52944,73,0,1026,73,3.464
976,201802,AKSARAY,1153,2018,2,winter,0,CE,3.7871,34016,825,0,1026,73,3.464
977,201802,AMASYA,688,2018,2,winter,0,BS,3.7871,19486,577,0,1026,73,3.464
978,201802,ANKARA,7994,2018,2,winter,1,CE,3.7871,387675,704,16,1026,73,3.464
979,201802,ANTALYA,6571,2018,2,winter,1,ME,3.7871,176008,725,4,1026,73,3.464
980,201802,ARDAHAN,9,2018,2,winter,0,EA,3.7871,6797,687,0,1026,73,3.464
981,201802,ARTVİN,30,2018,2,winter,0,BS,3.7871,9487,545,0,1026,73,3.464
982,201802,AYDIN,3073,2018,2,winter,1,AE,3.7871,69745,635,30,1026,73,3.464
983,201802,AĞRI,980,2018,2,winter,0,EA,3.7871,67474,125,0,1026,73,3.464
984,201802,BALIKESİR,5322,2018,2,winter,1,MA,3.7871,66508,542,13,1026,73,3.464
985,201802,BARTIN,325,2018,2,winter,0,BS,3.7871,10563,531,0,1026,73,3.464
986,201802,BATMAN,54,2018,2,winter,0,SE,3.7871,70591,1178,0,1026,73,3.464
987,201802,BAYBURT,86,2018,2,winter,0,BS,3.7871,5730,696,0,1026,73,3.464
988,201802,BOLU,971,2018,2,winter,0,BS,3.7871,17899,574,45,1026,73,3.464
989,201802,BURDUR,533,2018,2,winter,0,ME,3.7871,14790,548,0,1026,73,3.464
990,201802,BURSA,5267,2018,2,winter,1,MA,3.7871,220812,737,27,1026,73,3.464
991,201802,BİLECİK,835,2018,2,winter,0,MA,3.7871,13931,623,63,1026,73,3.464
992,201802,DENİZLİ,2154,2018,2,winter,1,AE,3.7871,68276,664,14,1026,73,3.464
993,201802,DÜZCE,659,2018,2,winter,0,BS,3.7871,27048,697,0,1026,73,3.464
994,201802,DİYARBAKIR,1049,2018,2,winter,1,SE,3.7871,208742,1205,17,1026,73,3.464
995,201802,EDİRNE,1027,2018,2,winter,0,MA,3.7871,20395,496,0,1026,73,3.464
996,201802,ELAZIĞ,2876,2018,2,winter,0,EA,3.7871,44047,739,28,1026,73,3.464
997,201802,ERZURUM,1667,2018,2,winter,1,EA,3.7871,67846,884,0,1026,73,3.464
998,201802,ERZİNCAN,40,2018,2,winter,0,EA,3.7871,15232,645,0,1026,73,3.464
999,201802,ESKİŞEHİR,5157,2018,2,winter,1,CE,3.7871,52347,601,37,1026,73,3.464
1000,201802,GAZİANTEP,1755,2018,2,winter,1,SE,3.7871,231642,1142,0,1026,73,3.464
1001,201802,GÜMÜŞHANE,14,2018,2,winter,0,BS,3.7871,9856,606,0,1026,73,3.464
1002,201802,GİRESUN,154,2018,2,winter,0,BS,3.7871,23362,515,0,1026,73,3.464
1003,201802,HAKKARİ,18,2018,2,winter,0,EA,3.7871,26923,94,0,1026,73,3.464
1004,201802,HATAY,1672,2018,2,winter,1,ME,3.7871,152987,95,0,1026,73,3.464
1005,201802,ISPARTA,426,2018,2,winter,0,ME,3.7871,26119,592,28,1026,73,3.464
1006,201802,IĞDIR,542,2018,2,winter,0,EA,3.7871,20491,1038,0,1026,73,3.464
1007,201802,KAHRAMANMARAŞ,466,2018,2,winter,1,ME,3.7871,106437,93,0,1026,73,3.464
1008,201802,KARABÜK,2351,2018,2,winter,0,BS,3.7871,12862,519,0,1026,73,3.464
1009,201802,KARAMAN,361,2018,2,winter,0,CE,3.7871,18593,738,0,1026,73,3.464
1010,201802,KARS,66,2018,2,winter,0,EA,3.7871,26247,909,0,1026,73,3.464
1011,201802,KASTAMONU,615,2018,2,winter,0,BS,3.7871,19539,51,48,1026,73,3.464
1012,201802,KAYSERİ,1658,2018,2,winter,1,CE,3.7871,110304,794,10,1026,73,3.464
1013,201802,KIRIKKALE,1143,2018,2,winter,0,CE,3.7871,17350,605,41,1026,73,3.464
1014,201802,KIRKLARELİ,270,2018,2,winter,0,MA,3.7871,18799,521,0,1026,73,3.464
1015,201802,KIRŞEHİR,102,2018,2,winter,0,CE,3.7871,15699,649,0,1026,73,3.464
1016,201802,KOCAELİ,3134,2018,2,winter,1,MA,3.7871,157231,825,62,1026,73,3.464
1017,201802,KONYA,5629,2018,2,winter,1,CE,3.7871,177329,804,13,1026,73,3.464
1018,201802,KÜTAHYA,2020,2018,2,winter,0,AE,3.7871,33253,575,29,1026,73,3.464
1019,201802,KİLİS,743,2018,2,winter,0,SE,3.7871,14578,1023,0,1026,73,3.464
1020,201802,MALATYA,766,2018,2,winter,1,EA,3.7871,59237,743,0,1026,73,3.464
1021,201802,MANİSA,7674,2018,2,winter,1,AE,3.7871,96579,676,0,1026,73,3.464
1022,201802,MUĞLA,1286,2018,2,winter,1,AE,3.7871,57158,591,0,1026,73,3.464
1023,201802,MUŞ,16,2018,2,winter,0,EA,3.7871,49217,1206,0,1026,73,3.464
1024,201802,NEVŞEHİR,128,2018,2,winter,0,CE,3.7871,20580,69,53,1026,73,3.464
1025,201802,NİĞDE,670,2018,2,winter,0,CE,3.7871,28019,768,0,1026,73,3.464
1026,201802,ORDU,1575,2018,2,winter,1,BS,3.7871,46488,602,0,1026,73,3.464
1027,201802,OSMANİYE,1054,2018,2,winter,0,ME,3.7871,45733,856,0,1026,73,3.464
1028,201802,RİZE,92,2018,2,winter,0,BS,3.7871,20938,601,0,1026,73,3.464
1029,201802,SAKARYA,1703,2018,2,winter,1,MA,3.7871,74777,74,27,1026,73,3.464
1030,201802,SAMSUN,3214,2018,2,winter,1,BS,3.7871,87324,654,10,1026,73,3.464
1031,201802,SİNOP,148,2018,2,winter,0,BS,3.7871,11776,536,0,1026,73,3.464
1032,201802,SİVAS,1424,2018,2,winter,0,CE,3.7871,43566,674,0,1026,73,3.464
1033,201802,SİİRT,13,2018,2,winter,0,SE,3.7871,39326,1186,0,1026,73,3.464
1034,201802,TEKİRDAĞ,1085,2018,2,winter,1,MA,3.7871,77046,748,16,1026,73,3.464
1035,201802,TOKAT,269,2018,2,winter,0,BS,3.7871,37296,609,0,1026,73,3.464
1036,201802,TRABZON,1244,2018,2,winter,1,BS,3.7871,52346,648,21,1026,73,3.464
1037,201802,UŞAK,364,2018,2,winter,0,AE,3.7871,22716,618,0,1026,73,3.464
1038,201802,VAN,694,2018,2,winter,1,EA,3.7871,134460,1196,0,1026,73,3.464
1039,201802,YALOVA,72,2018,2,winter,0,MA,3.7871,17552,669,100,1026,73,3.464
1040,201802,YOZGAT,620,2018,2,winter,0,CE,3.7871,28054,66,0,1026,73,3.464
1041,201802,ZONGULDAK,2543,2018,2,winter,0,BS,3.7871,32094,535,0,1026,73,3.464
1042,201802,ÇANKIRI,80,2018,2,winter,0,CE,3.7871,12956,599,0,1026,73,3.464
1043,201802,ÇORUM,906,2018,2,winter,0,BS,3.7871,33666,628,0,1026,73,3.464
1044,201802,İSTANBUL,9398,2018,2,winter,1,MA,3.7871,1152651,765,23,1026,73,3.464
1045,201802,İZMİR,9266,2018,2,winter,1,AE,3.7871,273722,634,13,1026,73,3.464
1046,201802,ŞANLIURFA,1299,2018,2,winter,1,SE,3.7871,302441,1486,14,1026,73,3.464
1047,201802,ŞIRNAK,416,2018,2,winter,0,SE,3.7871,66851,1275,0,1026,73,3.464
1048,201803,ADANA,4824,2018,3,spring,1,ME,3.8946,187842,846,4,1023,99,3.588
1049,201803,ADIYAMAN,264,2018,3,spring,0,SE,3.8946,62989,1009,0,1023,99,3.588
1050,201803,AFYON,896,2018,3,spring,0,AE,3.8946,52944,73,7,1023,99,3.588
1051,201803,AKSARAY,1314,2018,3,spring,0,CE,3.8946,34016,825,0,1023,99,3.588
1052,201803,AMASYA,1079,2018,3,spring,0,BS,3.8946,19486,577,0,1023,99,3.588
1053,201803,ANKARA,8520,2018,3,spring,1,CE,3.8946,387675,704,3,1023,99,3.588
1054,201803,ANTALYA,7769,2018,3,spring,1,ME,3.8946,176008,725,1,1023,99,3.588
1055,201803,ARDAHAN,14,2018,3,spring,0,EA,3.8946,6797,687,0,1023,99,3.588
1056,201803,ARTVİN,31,2018,3,spring,0,BS,3.8946,9487,545,0,1023,99,3.588
1057,201803,AYDIN,2989,2018,3,spring,1,AE,3.8946,69745,635,0,1023,99,3.588
1058,201803,AĞRI,915,2018,3,spring,0,EA,3.8946,67474,125,0,1023,99,3.588
1059,201803,BALIKESİR,4926,2018,3,spring,1,MA,3.8946,66508,542,7,1023,99,3.588
1060,201803,BARTIN,614,2018,3,spring,0,BS,3.8946,10563,531,0,1023,99,3.588
1061,201803,BATMAN,60,2018,3,spring,0,SE,3.8946,70591,1178,0,1023,99,3.588
1062,201803,BAYBURT,150,2018,3,spring,0,BS,3.8946,5730,696,0,1023,99,3.588
1063,201803,BOLU,1536,2018,3,spring,0,BS,3.8946,17899,574,0,1023,99,3.588
1064,201803,BURDUR,1053,2018,3,spring,0,ME,3.8946,14790,548,0,1023,99,3.588
1065,201803,BURSA,6115,2018,3,spring,1,MA,3.8946,220812,737,3,1023,99,3.588
1066,201803,BİLECİK,972,2018,3,spring,0,MA,3.8946,13931,623,100,1023,99,3.588
1067,201803,DENİZLİ,2700,2018,3,spring,1,AE,3.8946,68276,664,7,1023,99,3.588
1068,201803,DÜZCE,978,2018,3,spring,0,BS,3.8946,27048,697,0,1023,99,3.588
1069,201803,DİYARBAKIR,823,2018,3,spring,1,SE,3.8946,208742,1205,3,1023,99,3.588
1070,201803,EDİRNE,1088,2018,3,spring,0,MA,3.8946,20395,496,17,1023,99,3.588
1071,201803,ELAZIĞ,2949,2018,3,spring,0,EA,3.8946,44047,739,16,1023,99,3.588
1072,201803,ERZURUM,2327,2018,3,spring,1,EA,3.8946,67846,884,0,1023,99,3.588
1073,201803,ERZİNCAN,40,2018,3,spring,0,EA,3.8946,15232,645,0,1023,99,3.588
1074,201803,ESKİŞEHİR,4328,2018,3,spring,1,CE,3.8946,52347,601,7,1023,99,3.588
1075,201803,GAZİANTEP,2111,2018,3,spring,1,SE,3.8946,231642,1142,0,1023,99,3.588
1076,201803,GÜMÜŞHANE,2,2018,3,spring,0,BS,3.8946,9856,606,0,1023,99,3.588
1077,201803,GİRESUN,326,2018,3,spring,0,BS,3.8946,23362,515,0,1023,99,3.588
1078,201803,HAKKARİ,8,2018,3,spring,0,EA,3.8946,26923,94,0,1023,99,3.588
1079,201803,HATAY,1727,2018,3,spring,1,ME,3.8946,152987,95,0,1023,99,3.588
1080,201803,ISPARTA,328,2018,3,spring,0,ME,3.8946,26119,592,8,1023,99,3.588
1081,201803,IĞDIR,718,2018,3,spring,0,EA,3.8946,20491,1038,0,1023,99,3.588
1082,201803,KAHRAMANMARAŞ,574,2018,3,spring,1,ME,3.8946,106437,93,5,1023,99,3.588
1083,201803,KARABÜK,1886,2018,3,spring,0,BS,3.8946,12862,519,13,1023,99,3.588
1084,201803,KARAMAN,964,2018,3,spring,0,CE,3.8946,18593,738,0,1023,99,3.588
1085,201803,KARS,47,2018,3,spring,0,EA,3.8946,26247,909,0,1023,99,3.588
1086,201803,KASTAMONU,416,2018,3,spring,0,BS,3.8946,19539,51,0,1023,99,3.588
1087,201803,KAYSERİ,2455,2018,3,spring,1,CE,3.8946,110304,794,0,1023,99,3.588
1088,201803,KIRIKKALE,793,2018,3,spring,0,CE,3.8946,17350,605,0,1023,99,3.588
1089,201803,KIRKLARELİ,306,2018,3,spring,0,MA,3.8946,18799,521,0,1023,99,3.588
1090,201803,KIRŞEHİR,226,2018,3,spring,0,CE,3.8946,15699,649,0,1023,99,3.588
1091,201803,KOCAELİ,4141,2018,3,spring,1,MA,3.8946,157231,825,10,1023,99,3.588
1092,201803,KONYA,5944,2018,3,spring,1,CE,3.8946,177329,804,2,1023,99,3.588
1093,201803,KÜTAHYA,2081,2018,3,spring,0,AE,3.8946,33253,575,8,1023,99,3.588
1094,201803,KİLİS,822,2018,3,spring,0,SE,3.8946,14578,1023,0,1023,99,3.588
1095,201803,MALATYA,785,2018,3,spring,1,EA,3.8946,59237,743,0,1023,99,3.588
1096,201803,MANİSA,8231,2018,3,spring,1,AE,3.8946,96579,676,3,1023,99,3.588
1097,201803,MUĞLA,1505,2018,3,spring,1,AE,3.8946,57158,591,11,1023,99,3.588
1098,201803,MUŞ,25,2018,3,spring,0,EA,3.8946,49217,1206,0,1023,99,3.588
1099,201803,NEVŞEHİR,342,2018,3,spring,0,CE,3.8946,20580,69,0,1023,99,3.588
1100,201803,NİĞDE,302,2018,3,spring,0,CE,3.8946,28019,768,0,1023,99,3.588
1101,201803,ORDU,2675,2018,3,spring,1,BS,3.8946,46488,602,0,1023,99,3.588
1102,201803,OSMANİYE,1131,2018,3,spring,0,ME,3.8946,45733,856,0,1023,99,3.588
1103,201803,RİZE,128,2018,3,spring,0,BS,3.8946,20938,601,0,1023,99,3.588
1104,201803,SAKARYA,1525,2018,3,spring,1,MA,3.8946,74777,74,11,1023,99,3.588
1105,201803,SAMSUN,3349,2018,3,spring,1,BS,3.8946,87324,654,3,1023,99,3.588
1106,201803,SİNOP,168,2018,3,spring,0,BS,3.8946,11776,536,0,1023,99,3.588
1107,201803,SİVAS,2071,2018,3,spring,0,CE,3.8946,43566,674,14,1023,99,3.588
1108,201803,SİİRT,16,2018,3,spring,0,SE,3.8946,39326,1186,0,1023,99,3.588
1109,201803,TEKİRDAĞ,1099,2018,3,spring,1,MA,3.8946,77046,748,7,1023,99,3.588
1110,201803,TOKAT,266,2018,3,spring,0,BS,3.8946,37296,609,9,1023,99,3.588
1111,201803,TRABZON,1068,2018,3,spring,1,BS,3.8946,52346,648,0,1023,99,3.588
1112,201803,UŞAK,536,2018,3,spring,0,AE,3.8946,22716,618,0,1023,99,3.588
1113,201803,VAN,857,2018,3,spring,1,EA,3.8946,134460,1196,0,1023,99,3.588
1114,201803,YALOVA,78,2018,3,spring,0,MA,3.8946,17552,669,0,1023,99,3.588
1115,201803,YOZGAT,846,2018,3,spring,0,CE,3.8946,28054,66,15,1023,99,3.588
1116,201803,ZONGULDAK,2276,2018,3,spring,0,BS,3.8946,32094,535,0,1023,99,3.588
1117,201803,ÇANKIRI,101,2018,3,spring,0,CE,3.8946,12956,599,0,1023,99,3.588
1118,201803,ÇORUM,1010,2018,3,spring,0,BS,3.8946,33666,628,0,1023,99,3.588
1119,201803,İSTANBUL,11055,2018,3,spring,1,MA,3.8946,1152651,765,11,1023,99,3.588
1120,201803,İZMİR,9559,2018,3,spring,1,AE,3.8946,273722,634,7,1023,99,3.588
1121,201803,ŞANLIURFA,863,2018,3,spring,1,SE,3.8946,302441,1486,0,1023,99,3.588
1122,201803,ŞIRNAK,327,2018,3,spring,0,SE,3.8946,66851,1275,0,1023,99,3.588
1123,201804,ADANA,2945,2018,4,spring,1,ME,4.0659,187842,846,20,1085,187,3.373
1124,201804,ADIYAMAN,210,2018,4,spring,0,SE,4.0659,62989,1009,0,1085,187,3.373
1125,201804,AFYON,962,2018,4,spring,0,AE,4.0659,52944,73,100,1085,187,3.373
1126,201804,AKSARAY,1068,2018,4,spring,0,CE,4.0659,34016,825,90,1085,187,3.373
1127,201804,AMASYA,759,2018,4,spring,0,BS,4.0659,19486,577,0,1085,187,3.373
1128,201804,ANKARA,5375,2018,4,spring,1,CE,4.0659,387675,704,38,1085,187,3.373
1129,201804,ANTALYA,5077,2018,4,spring,1,ME,4.0659,176008,725,14,1085,187,3.373
1130,201804,ARDAHAN,26,2018,4,spring,0,EA,4.0659,6797,687,0,1085,187,3.373
1131,201804,ARTVİN,23,2018,4,spring,0,BS,4.0659,9487,545,0,1085,187,3.373
1132,201804,AYDIN,1759,2018,4,spring,1,AE,4.0659,69745,635,54,1085,187,3.373
1133,201804,AĞRI,960,2018,4,spring,0,EA,4.0659,67474,125,0,1085,187,3.373
1134,201804,BALIKESİR,3813,2018,4,spring,1,MA,4.0659,66508,542,0,1085,187,3.373
1135,201804,BARTIN,482,2018,4,spring,0,BS,4.0659,10563,531,0,1085,187,3.373
1136,201804,BATMAN,112,2018,4,spring,0,SE,4.0659,70591,1178,0,1085,187,3.373
1137,201804,BAYBURT,129,2018,4,spring,0,BS,4.0659,5730,696,0,1085,187,3.373
1138,201804,BOLU,607,2018,4,spring,0,BS,4.0659,17899,574,0,1085,187,3.373
1139,201804,BURDUR,483,2018,4,spring,0,ME,4.0659,14790,548,0,1085,187,3.373
1140,201804,BURSA,3941,2018,4,spring,1,MA,4.0659,220812,737,28,1085,187,3.373
1141,201804,BİLECİK,779,2018,4,spring,0,MA,4.0659,13931,623,0,1085,187,3.373
1142,201804,DENİZLİ,2112,2018,4,spring,1,AE,4.0659,68276,664,0,1085,187,3.373
1143,201804,DÜZCE,587,2018,4,spring,0,BS,4.0659,27048,697,76,1085,187,3.373
1144,201804,DİYARBAKIR,392,2018,4,spring,1,SE,4.0659,208742,1205,17,1085,187,3.373
1145,201804,EDİRNE,716,2018,4,spring,0,MA,4.0659,20395,496,60,1085,187,3.373
1146,201804,ELAZIĞ,1586,2018,4,spring,0,EA,4.0659,44047,739,55,1085,187,3.373
1147,201804,ERZURUM,1392,2018,4,spring,1,EA,4.0659,67846,884,36,1085,187,3.373
1148,201804,ERZİNCAN,33,2018,4,spring,0,EA,4.0659,15232,645,0,1085,187,3.373
1149,201804,ESKİŞEHİR,4313,2018,4,spring,1,CE,4.0659,52347,601,48,1085,187,3.373
1150,201804,GAZİANTEP,1640,2018,4,spring,1,SE,4.0659,231642,1142,27,1085,187,3.373
1151,201804,GÜMÜŞHANE,25,2018,4,spring,0,BS,4.0659,9856,606,0,1085,187,3.373
1152,201804,GİRESUN,220,2018,4,spring,0,BS,4.0659,23362,515,0,1085,187,3.373
1153,201804,HAKKARİ,24,2018,4,spring,0,EA,4.0659,26923,94,0,1085,187,3.373
1154,201804,HATAY,1838,2018,4,spring,1,ME,4.0659,152987,95,0,1085,187,3.373
1155,201804,ISPARTA,472,2018,4,spring,0,ME,4.0659,26119,592,0,1085,187,3.373
1156,201804,IĞDIR,320,2018,4,spring,0,EA,4.0659,20491,1038,0,1085,187,3.373
1157,201804,KAHRAMANMARAŞ,492,2018,4,spring,1,ME,4.0659,106437,93,37,1085,187,3.373
1158,201804,KARABÜK,1074,2018,4,spring,0,BS,4.0659,12862,519,0,1085,187,3.373
1159,201804,KARAMAN,248,2018,4,spring,0,CE,4.0659,18593,738,0,1085,187,3.373
1160,201804,KARS,34,2018,4,spring,0,EA,4.0659,26247,909,0,1085,187,3.373
1161,201804,KASTAMONU,544,2018,4,spring,0,BS,4.0659,19539,51,0,1085,187,3.373
1162,201804,KAYSERİ,1173,2018,4,spring,1,CE,4.0659,110304,794,19,1085,187,3.373
1163,201804,KIRIKKALE,609,2018,4,spring,0,CE,4.0659,17350,605,0,1085,187,3.373
1164,201804,KIRKLARELİ,404,2018,4,spring,0,MA,4.0659,18799,521,75,1085,187,3.373
1165,201804,KIRŞEHİR,244,2018,4,spring,0,CE,4.0659,15699,649,0,1085,187,3.373
1166,201804,KOCAELİ,2582,2018,4,spring,1,MA,4.0659,157231,825,70,1085,187,3.373
1167,201804,KONYA,2617,2018,4,spring,1,CE,4.0659,177329,804,50,1085,187,3.373
1168,201804,KÜTAHYA,1319,2018,4,spring,0,AE,4.0659,33253,575,0,1085,187,3.373
1169,201804,KİLİS,351,2018,4,spring,0,SE,4.0659,14578,1023,0,1085,187,3.373
1170,201804,MALATYA,1069,2018,4,spring,1,EA,4.0659,59237,743,39,1085,187,3.373
1171,201804,MANİSA,4082,2018,4,spring,1,AE,4.0659,96579,676,0,1085,187,3.373
1172,201804,MUĞLA,1153,2018,4,spring,1,AE,4.0659,57158,591,25,1085,187,3.373
1173,201804,MUŞ,12,2018,4,spring,0,EA,4.0659,49217,1206,0,1085,187,3.373
